_id,ano,volume,numero,titulo,autores,Citações
68a8d69537ec37abe705666b,2020,19,2,Dielectric and Magnetic Properties of Epoxy with Dispersed Iron Phosphate Glass Particles by Microwave Measurement,"['Seng, Sim Man', 'You, Kok Yeow', 'Esa, Fahmiruddin', 'Mayzan, Mohd Zul Hilmi']",6
68a8d69837ec37abe705666c,2020,19,2,GO Synthesis of Offset Dual Reflector Antennas Using Local Axis-Displaced Confocal Quadrics,"['Assis, Aline R.', 'Moreira, Fernando J. S.', 'Bergmann, José R.']",7
68a8d69937ec37abe705666d,2020,19,2,Spatial Diversity Effect on the Experimental Gain of Capacity of the Outdoor Mobile Radio Channel in the 700 MHz Band,"['pinna, paula a.', 'Santos, Andrea L.', 'matos, leni j. de', 'castellanos, pedro gonzalez', 'oliveira, fernando j.', 'Siqueira, Gláucio Lima']",1
68a8d69b37ec37abe705666e,2020,19,2,A Novel Dielectric Slab Antenna Based on Microstrip-Franklin Excitation for mm-Waves,"['Boas, E. C. Vilas', 'Alves, Andrea a. c.', 'ribeiro, josé antônio justino', 'Sodré Junior, Arismar Cerqueira']",7
68a8d69d37ec37abe705666f,2020,19,2,Higher Order Mode Attenuation in Microstrip Patch Antenna with DGS H Filter Specification from 5 to 10 GHz Range,"['Souza, Francisco Ary Alves de', 'Campos, Antonio Luiz Pereira de Siqueira', 'Gomes Neto, Alfredo', 'Serres, Alexandre Jean René', 'Albuquerque, Camila Caroline Rodrigues de']",17
68a8d69f37ec37abe7056670,2020,19,2,Synthesis and Mechanical Reconfiguration of Ground Plane Tilted Microstrip Antennas Based on Tetra-Circle Fractals,"['Duarte, Mychael Jales', 'Silva Neto, Valdemir P. da', 'D'Assunção, Adaildo Gomes']",5
68a8d6a037ec37abe7056671,2020,19,2,Transistor Avalanche Non-Coherent Pulse Generator,"['perotoni, marcelo bender', 'Silva, Samuel N. N.', 'silva, leandro aurelio da', 'Oliveira, Alexandre M. de']",0
68a8d6a237ec37abe7056672,2020,19,2,GPU Finite Element Method Computation Strategy Without Mesh Coloring,"['Amorim, Lucas', 'Goveia, Thiago', 'Mesquita, Renato', 'Baratta, Igor']",11
68a8d6a437ec37abe7056673,2020,19,2,A Novel Tri-bandpass Filter Side-coupled Square Ring Based,"['Duarte Júnior, José Garibaldi', 'Silva Neto, Valdemir Praxedes da']",1
68a8d6a637ec37abe7056674,2020,19,2,Large-Scale Analysis and Modeling for Indoor Propagation at 10 GHz,"['Lopes, Andréia V. R.', 'Batalha, Iury S.', 'Gomes, Cristiane R.']",3
68a8d6ba6e82458ad1160dee,2020,19,3,Optical Fiber Coupler Analysis Using Daubechies Wavelets,"['da silva, paulo c. l.', 'melo, reuber r. de', 'Silva, José P.']",4
68a8d6bb6e82458ad1160def,2020,19,3,High-Speed Pulse Sequences through Semiconductor Optical Nonlinear Amplification and Buried Fiber Propagation,"['Barrientos, Ernesto M. M.', 'Conforti, Evandro']",1
68a8d6bd6e82458ad1160df0,2020,19,3,Effects of an FSS Reflector on a Microstrip Line Fed Bow-Tie Slot Antenna,"['Brito, Augusto César Rebouças de', 'Abreu, Antonio Salvio de', 'D'Assunção, Adaildo Gomes', 'Peixeiro, Custódio']",5
68a8d6c56e82458ad1160df1,2020,19,3,Effect of Metamaterial Cells Array on a Microstrip Patch Antenna Design,"['Lima, Adelson Menezes', 'Cunha, Nilson Henrique O.', 'Silva, José P.']",22
68a8d6c76e82458ad1160df2,2020,19,3,"A Compact, Wideband, Dual Polarized CPW-Fed Asymmetric Slot Antenna for Wireless Systems","['Patil, Shilpee', 'Pandey, Anil Kumar', 'Pandey, Vijay Kumar']",9
68a8d6c86e82458ad1160df3,2020,19,3,Double Patch Antenna Array for Communication and Out-of-band RF Energy Harvesting,"['Silva, Vinícius S.', 'Paz, Humberto P.', 'Cambero, Eduardo V. V.', 'Pereira, Emerson T.', 'Casella, Ivan R. S.', 'Capovilla, Carlos E.']",14
68a8d6ca6e82458ad1160df4,2020,19,3,Compact Ultra-Wide-Band HI Monopole Antenna Loaded with C-Shaped Parasitic Elements for DVB-T and LTE Applications,"['alcântara neto, miércio c. de', 'Cavalcante, Gervásio P. S.', 'de Oliveira, Rodrigo M. S.', 'Ribeiro, Fábio F.', 'Ferreira, Flávio H. C. S.', 'Barros, Fabrício J. B.', 'de Almeida, José F. S.']",0
68a8d6cd6e82458ad1160df5,2020,19,3,High Efficiency Continuous Inverse Class-F Power Amplifier with Modified Current Waveform,"['Ali, Firas M.', 'Al-Muifraje, Mahmuod H.', 'Saeed, Thamir R.']",3
68a8d6cf6e82458ad1160df6,2020,19,3,A Novel Fully Integrated 4-Bit IFM Subsystem Using Band-Stop Filters,"['Souza, S. R. O de', 'Souza, M. F. A de', 'Pontes, Leon P.', 'melo, marcos t. de', 'Llamas-Garro, Ignacio']",1
68a8d6d16e82458ad1160df7,2020,19,3,Error Analysis of the Numerical Method for Correcting the Propagation of EM waves in the Troposphere,"['Liu, Yuanzhi', 'Tang, Tao', 'Liu, Guo', 'olaimat, melad']",4
68a8d6d36e82458ad1160df8,2020,19,3,Modeling the Resonant Behavior of Continuously Reconfigurable FSS Based on Four Arms Star Geometry,"['Gomes Neto, Alfredo', 'Silva, Jefferson Costa e', 'Barboza, Amanda Gomes', 'Coutinho, Ianes Barbosa Grécia', 'Alencar, Marina de Oliveira', 'Andrade, Mylenna Correia de']",4
68a8d77188be042697fc3c5d,2020,19,4,Optimum Positioning of Base Station for Cellular Service Devices Using Discrete Knowledge Model,"['Gomes, Cristiane R.', 'Gomes, Igor R.', 'Lopes, Ramz L. Fraiha', 'Gomes, Herminio S.', 'Cavalcante, Gervásio P. S.']",6
68a8d77388be042697fc3c5e,2020,19,4,Synthesis of Sparse Arrays Based On CIGA (Convex Improved Genetic Algorithm),"['Li, Jianxiong', 'Ren, Shuang', 'Guo, Cuijuan']",6
68a8d77688be042697fc3c5f,2020,19,4,Multi-Step-Ahead Spectrum Prediction for Cognitive Radio in Fading Scenarios,"['Elias, Felipe G. M.', 'Fernández, Evelio M. G.', 'Reguera, Vitalio A.']",10
68a8d77888be042697fc3c60,2020,19,4,Optical Fiber Spool Acoustic Wave Resonances Employing a Mach-Zehnder Interferometer in Vacuum Chamber,"['Rodigheri, Mareli', 'Galdieri, Flávio José', 'Sutili, Tiago', 'Conforti, Evandro']",0
68a8d77a88be042697fc3c61,2020,19,4,Wide Band Stop Response Using Interdigital Capacitor/CSRR DGS in Elliptical Microstrip Low-Pass Filter,"['Singhal, Dristi', 'Singh, Shreyanshi', 'Kaushal, Vipul', 'Birwal, Amit', 'Patel, Kamlesh']",4
68a8d77c88be042697fc3c62,2020,19,4,Grating Lobes Suppression in Frequency Selective Surfaces Using Electromagnetic Band Gap with Square Holes,"['Bezerra, Tiago dos Santos', 'Campos, Antonio Luiz Pereira de Siqueira', 'Lira, Ruann Victor de Andrade', 'Gomes Neto, Alfredo']",1
68a8d77e88be042697fc3c63,2020,19,4,Metamaterial-Fractal-Defected Ground Structure Concepts Combining for Highly Miniaturized Triple-Band Antenna Design,"['annou, abderrahim', 'berhab, souad', 'chebbara, fouad']",27
68a8d81183a2f546712295eb,2019,18,1,Investigation of Thermal Effects in Coaxial Probe Method and Dielectric Characterization of Glycerol up to 140°C,"['Campos, Deibnasser C.', 'Santos, José C. A.', 'Borges, Luiz E. P.']",11
68a8d81383a2f546712295ec,2019,18,1,Crescent Shape Microstrip Antenna for Dual polarized Multi-band Response,"['Deshmukh, Amit A.', 'Verma, Priyanka']",3
68a8d81583a2f546712295ed,2019,18,1,Dumbbell Shaped Microstrip Broadband Antenna,"['Baudha, Sudeep', 'Garg, Harshit', 'Yadav, Manish Varun']",46
68a8d81883a2f546712295ee,2019,18,1,An Amorphous Silicon Photo TFT with Si3N4/Al2O3 or HfO2 Double Layered Insulator for Digital Imaging Applications,"['Belkacemi, Siham', 'Hafdi, Zoubeida']",0
68a8d81a83a2f546712295ef,2019,18,1,Compact Filtenna for WLAN Applications,"['Hosain, Md Maqubool', 'Kumari, Sumana', 'Tiwary, Anjini Kumar']",14
68a8d81c83a2f546712295f0,2019,18,1,Highly birefringent do-octagonal photonic crystal fibers with ultra flattened zero dispersion for supercontinuum generation,"['Kumar, Pranaw', 'Fiaboe, Kokou Firmin', 'Roy, Jibendu Sekhar']",12
68a8d81e83a2f546712295f1,2019,18,1,Ray Tracing and Applications to an Evaporation Duct Model Based on Data from Oceanographic Buoy Sensors,"['Freitas, Leonardo L.', 'Costa, Emanoel']",7
68a8d82083a2f546712295f2,2019,18,1,Theoretical Study of Plasmonically Induced Transparency Effect in Arrays of Graphene-Based Double Disk Resonators,"['Portela, Gianni', 'Dmitriev, Victor', 'Oliveira, Cristiano', 'Castro, Wagner']",6
68a8d82283a2f546712295f3,2019,18,1,Optimization of Planar Antenna Arrays Using the Firefly Algorithm,"['Yoshimoto, Eduardo', 'Heckler, Marcos V. T.']",31
68a8d8f19bc711ed4fb853f7,2019,18,2,Two-Level Allocation for H-CRAN Architecture Based in Offloading,"['Gonçalves, Mariane de Paula da Silva', 'Leto, Matheus Barros', 'Vieira, Rafael Fogarolli', 'Barros, Fabrício José Brito', 'Cardoso, Diego Lisboa']",0
68a8d8f39bc711ed4fb853f8,2019,18,2,Synthesis of New Reconfigurable Limited Size FSS Structures Using an Improved Hybrid Particle Swarm Optimization,"['Lacouth, Patric', 'D’Assunção, Adaildo Gomes', 'Gomes Neto, Alfredo']",10
68a8d8f59bc711ed4fb853f9,2019,18,2,Quad-Band Printed Antenna for Portable WLAN Applications,"['Seko, Murilo H.', 'correra, fatima salete']",0
68a8d8f79bc711ed4fb853fa,2019,18,2,Three-Dimensional Reciprocal Invisibility Cloak with Multilayered Structure,"['Xuan, Yanglu', 'Xu, Xinhe']",5
68a8d8f99bc711ed4fb853fb,2019,18,2,Frequency Domain Interleaving for Dense WDM Passive Optical Network,"['Coelho, Diogo V N', 'Marciano, Pablo', 'Coelho, Thiago V. N.', 'segatto, marcelo eduardo vieira', 'Pontes, Maria Jose']",4
68a8d8fb9bc711ed4fb853fc,2019,18,2,A New Technique Using Axially Slotted Microstrip Line for Antenna Impedance Matching Designs,"['Silva, André N. da', 'Carvalho, Rafaela G. G. de', 'D’Assunção, Adaildo Gomes', 'D’Assunção, Adaildo Gomes']",3
68a8d8fc9bc711ed4fb853fd,2019,18,2,Study and Optimization of Raman Amplifiers in Tellurite-Based Optical Fibers for Wide-Band Telecommunication Systems,"['Andrade, G. D. de', 'Rocha, H. R. de O.', 'segatto, marcelo eduardo vieira', 'Pontes, Maria José', 'castellani, carlos eduardo s.']",4
68a8d8fe9bc711ed4fb853fe,2019,18,2,A New Conductive Ink for Microstrip Antenna and Bioinspired FSS Designs on Glass and Fiberglass Substrates,"['Mesquita, Marcelo David S.', 'D’Assunção, Adaildo Gomes', 'Oliveira, João Bosco L.', 'Batista, Yuri Max Vieira']",17
68a8d9009bc711ed4fb853ff,2019,18,2,A 50Ω Microstrip Line Fed Shorted Hexagonal Microstrip Antennas with Reduced Cross-Polarization,"['rathod, shivraj m.', 'awale, raval n.', 'ray, kamla p.']",4
68a8d9029bc711ed4fb85400,2019,18,2,Performance Analysis of X Band Horn Antennas using Additive Manufacturing Method Coated with Different Techniques,"['Chuma, Euclides L.', 'Iano, Yuzo', 'Roger, Leonardo L. Bravo', 'Scroccaro, Mathias', 'Frazatto, Felipe', 'Manera, Leandro Tiago']",12
68a8d9049bc711ed4fb85401,2019,18,2,Wideband Pattern Reconfigurable Printed-Yagi Antenna Array Based on Feed Structure,"['Sun, Fukun', 'Zhang, Fushun', 'Feng, Chaoqiang']",5
68a8d9059bc711ed4fb85402,2019,18,2,A Novel Fractal Multi-band Frequency Selective Surface,"['Fallah, Mahmoud', 'Nazeri, Amir Hossein', 'Azadkhah, Mohammad Reza']",15
68a8d9089bc711ed4fb85403,2019,18,2,Compact Broadband High-Directivity Microstrip Directional Coupler,"['Fabiani, Bernardo M.', 'Sakomura, Eduardo S.', 'Gripp, Tarcisio A. B.', 'Nascimento, Daniel C.']",7
68a8d9099bc711ed4fb85404,2019,18,2,A System to improve the management of 5G and IoT Networks by determining the Mobile Position,"['Faria, Décio Rennó de M.', 'Santos, Renan A. dos', 'santos, kenedy marconi g.', 'Spadoti, Danilo H.']",6
68a8d90c9bc711ed4fb85405,2019,18,2,Generation of Non-diffraction Vortex Beam and Its Application in Digital Communication,"['Huang, Han', 'Yu, Yanzhong']",1
68a8d9c2aee3ca3277f7f4ab,2019,18,3,Utilizing Shift-or-Shrink Method to Optimize Multisegment Structures of Bent Optical Waveguides,"['Lu, Ruei-Chang', 'Lee, Keh-Yi']",1
68a8d9c4aee3ca3277f7f4ac,2019,18,3,Double Layer Frequency Selective Surface for Ultra Wide Band Applications with Angular Stability and Polarization Independence,"['Segundo, Francisco C. G. da Silva', 'Campos, Antonio Luiz Pereira de Siqueira', 'Gomes Neto, Alfredo', 'Alencar, Marina de Oliveira']",10
68a8d9c7aee3ca3277f7f4ad,2019,18,3,Electromagnetic Core Analysis of a DFIG State-Feedback Power Controller,"['murari, andre l. l. f.', 'altuna, jose a. t.', 'chirapo, karlos a. c.', 'Pelizari, Ademir', 'sguarezi, alfeu j.']",2
68a8d9c9aee3ca3277f7f4ae,2019,18,3,On-load Back-EMF Optimization Based on the Back-EMF MST Method and Parametric Optimization,"['Jesus, Luiz Henrique Reis de', 'Paula, Geyverson Teixeira de', 'Brito, Leonardo da Cunha']",2
68a8d9cfaee3ca3277f7f4af,2019,18,3,Investigation on Metamaterial Antenna for Terahertz Applications,"['Devapriya, Amalraj Taksala', 'Robinson, Savarimuthu']",75
68a8d9f6aee3ca3277f7f4b0,2019,18,3,Simulation and Design of a Bandpass Filter Based on Substrate Integrated E-Plane Waveguide,"['Costa, Claudio P.', 'D’Assunção, Adaildo G.', 'Nascimento, Hélder C.', 'D'Assunção, Adaildo G.']",4
68a8d9f8aee3ca3277f7f4b1,2019,18,3,Study of Patch Antennas with Koch Curve Form Slots,"['fonseca, daniel a. b.', 'Pereira, Feliphe', 'Vitor, Ulysses R. C.']",9
68a8d9faaee3ca3277f7f4b2,2019,18,3,Comparison and Combination of Techniques for Determining the Parameters of a Magnetic Hysteresis Model,"['mendes, filomena barbosa r.', 'Leite, Jean V.', 'Batistela, Nelson J.', 'Sadowski, Nelson', 'Suárez, Fredy M. S.', 'Barros, João P. de']",4
68a8d9fcaee3ca3277f7f4b3,2019,18,3,Influence of Vegetation on the Outdoor-to-Indoor Mobile Radio Propagation in 700 MHz Band,"['Ribeiro, Leonardo G.', 'matos, leni j. de', 'castellanos, pedro gonzalez', 'Moura, Matheus B.', 'Mota, Vitor L. G.', 'Meza, Wyliam D. T.']",8
68a8d9feaee3ca3277f7f4b4,2019,18,3,Channel Characteristics for Fixed and Portable DTV Reception in a Single Frequency Network,"['Guerra, Maurício V.', 'Filho, Jair L. de A.', 'ron, carlos rodriguez vinicio', 'mello, luiz alencar reis da silva', 'castellanos, pedro gonzalez']",5
68a8da21274dccb3345d7466,2019,18,4,Smart Graphene-Based Frequency Selective Surface Designed to Act as Single or Dual Band Device with Reconfigurable Operation Bands,"['Oliveira, Rodrigo M. S. de', 'Paiva, Rodrigo R.', 'rodrigues, nilton rodolfo n. m.', 'Elias, Manoel R.']",5
68a8da23274dccb3345d7467,2019,18,4,Design and Fabrication of a Novel Compact Low-loss Microstrip Diplexer for WCDMA and WiMAX Applications,"['Rezaei, Abbas', 'yahya, salah i.', 'Noori, Leila', 'jamaluddin, mohd h.']",13
68a8da26274dccb3345d7468,2019,18,4,Mu-Negative Metamaterials Seen as Band-Limited Non-Foster Impedances in Inductive Power Transmission Systems,"['almeida, jorge virgilio de', 'Siqueira, Gláucio L.', 'mosso, marbey manhaes', 'sartori, carlos antonio franca']",3
68a8da28274dccb3345d7469,2019,18,4,Evaluation of OFDM Channel Sounding Techniques with Three Modulation Sequences,"['Silva, Marcelo Molina', 'mello, luiz alencar reis da silva', 'Ron, Carlos V. Rodríguez', 'Almeida, Marta P. C.', 'Tacuri, Alexander B. Hilario', 'castellanos, pedro gonzalez', 'silva, leonardo henrique gonsioroski furtado da']",4
68a8da2b274dccb3345d746a,2019,18,4,Design and Synthesis of an Ultra Wide Band FSS for mm-Wave Application via General Regression Neural Network and Multiobjective Bat Algorithm,"['alcântara neto, miércio c. de', 'Araújo, Jasmine P. L.', 'Mota, Raimundo J. S.', 'Barros, Fabrício J. B.', 'Ferreira, Flávio H. C. S.', 'Cavalcante, Gervásio P. S.', 'Castro, Bruno S. L.']",13
68a8da2c274dccb3345d746b,2019,18,4,Co-Design of a GPS Antenna Low-Noise Amplifier Front-End Circuit,"['Sakomura, Eduardo S.', 'Boada, Diego F. M.', 'Nascimento, Daniel C.']",0
68a8dab0f08117e42d621e19,2018,17,1,Performance Analysis of Probe-Fed Circularly-Polarized Moderately-Thick Microstrip Antennas Designed under the Null Reactance Condition,"['nascimento, daniel c.', 'fabiani, bernardo m.', 'Lacava, José C.da S.']",3
68a8dab2f08117e42d621e1a,2018,17,1,A Hybrid Approach for Assessments of Equivalent Emission Sources and Electromagnetic Environments,"['cardia, daniel v. f.', 'sartori, carlos antonio franca', 'muylaert, rafael p. b.']",0
68a8dab4f08117e42d621e1b,2018,17,1,Microstrip Hybrid Coupler with a Wide Stop-Band Using Symmetric Structure for Wireless Applications,"['Rezaei, Abbas', 'Noori, Leila']",24
68a8dab6f08117e42d621e1c,2018,17,1,Analysis of the Propagation Properties of 90°-bend Periodic Segmented Waveguides Using the 2D Finite Element Method,"['Rubio-Mercedes, Cosme E.', 'rodríguez-esquerre, vitaly f.', 'lima jr., ivan t.', 'Hernández-Figueroa, Hugo E.']",1
68a8dab8f08117e42d621e1d,2018,17,1,Extremely high Faraday and Kerr rotations and extraordinary optical transmission in four-layer dielectric-metal strips-dielectric-Bi:YIG planar structure,"['Dmitriev, Victor', 'santos, carlos m.', 'nascimento, clerisson']",2
68a8dab9f08117e42d621e1e,2018,17,1,Polarization Insensitive Compact Wide Stop-band Frequency Selective Surface,"['Sood, Deepak', 'tripathi, chandra c.']",25
68a8dabcf08117e42d621e1f,2018,17,1,Adaptive Modulation and Code Strategy to Reduce Energy Consumption in Elastic Optical Network,"['Bandiri, Sabi Y.M.', 'pimenta, tales c.', 'Spadoti, Danilo H.']",6
68a8dabef08117e42d621e20,2018,17,1,Use of a combined SVD-Kalman filter approach for induction motor broken rotor bars identification,"['azouzi, khaled', 'boudinar, ahmed h.', 'aimer, fethi a.', 'bendiabdellah, azzedine']",8
68a8dac1f08117e42d621e21,2018,17,1,Characterization of Switchable Rectangular Ring FSS with Non Coupled Parallel Metallic Strips for Multi Band and Dual Polarized Applications Using WCIP Method,"['saidi, raouia', 'titaouine, mohammed', 'djouimaa, awatef', 'sousa, t. r. de', 'Gomes Neto, Alfredo', 'bencherif, karima', 'baudrand, henri']",7
68a8dac3f08117e42d621e22,2018,17,1,Analytical Approach for Making Multilayer and Inhomogeneous Structures Invisible Based on Mantle Cloak,"['mizuji, ensieh g.', 'abdolali, ali', 'aghamohamadi, fatemeh']",5
68a8dac5f08117e42d621e23,2018,17,1,Sharp Rejection and Wide Stopband Microstrip Lowpass Filters using Complementary Split Ring Resonators,"['da costa, igor f.', 'Campos, Antonio Luiz Pereira de Siqueira', 'Gomes Neto, Alfredo']",2
68a8dac7f08117e42d621e24,2018,17,1,Novel Design of Photonic Digital Sensors for Distinguishing Uniformly-Distributed Refractive Indices of Fluids,"['Lu, R.-C.', 'Lee, K.-Y.']",1
68a8dac9f08117e42d621e25,2018,17,1,Dual-Port Dual-Wideband Annular Slot Antenna with Stable Unidirectional Pattern,"['farias, roger l.', 'lemes, daniel l.', 'vieira, juner m.', 'heckler, marcos v. t.', 'Salazar, A. F. T.']",4
68a8dacaf08117e42d621e26,2018,17,1,Millimeter Wave Antenna for Intelligent Transportation Systems Application,"['kishore, nand', 'upadhyay, gaurav', 'prakash, arun', 'tripathi, vijay s.']",30
68a8daccf08117e42d621e27,2018,17,1,Propagation Model for Path Loss Through Vegetated Environments at 700 – 800 MHz Band,"['silva, jean carneiro da', 'Siqueira, Gláucio Lima', 'castellanos, pedro gonzalez']",32
68a8db4c3609a80db808819f,2018,17,2,Design of Microwave Absorbers using Improvised Particle Swarm Optimization Algorithm,"['H, Mouna', 'V, Mekaladevi', 'M, Nirmala Devi']",26
68a8db4f3609a80db80881a0,2018,17,2,Directional Coupler Based on a Photonic Quasi-Crystal Fiber with Extended Cores,"['Silva, José P.', 'Santos, Einstein G. dos', 'segundo, marcos tulio antunes bezerra']",2
68a8db503609a80db80881a1,2018,17,2,All-Optical Logic Gates Devices based on SPP Coupling between Graphene Sheets,"['Aguiar, Antônio Francisco', 'Neves, Daniel Marchesi de C.', 'Silva, João Batista R.']",8
68a8db523609a80db80881a2,2018,17,2,Effects of Birefringence on the Electromagnetic Guidance of Structures Produced by Femtosecond Laser,"['Oliveira, Fernanda Mantuan Dala Rosa de', 'Chiamenti, Ismael', 'Fabris, José Luís', 'Muller, Marcia', 'Kalinowski, Hypolito José']",0
68a8db543609a80db80881a3,2018,17,2,Electrical and optical numerical modeling of DP-PPV based polymer light emitting diode,"['benatia, khaoula', 'telia, azzedine']",1
68a8db563609a80db80881a4,2018,17,2,A High Gain and Directivity Bow Tie Antenna Based on Single-Negative Metamaterial,"['Liu, Li', 'Zhang, Chengguang', 'Liu, Yu', 'Hua, Yujin']",21
68a8db573609a80db80881a5,2018,17,2,Calibration of TLM Model for Semiconductor Optical Amplifier by Heuristic Parameters' Extraction,"['Rocha, Peterson', 'Gallep, Cristiano M.', 'Sutili, Tiago', 'Conforti, Evandro']",5
68a8db5a3609a80db80881a6,2018,17,2,Power Allocation in PON-OCDMA with Improved Chaos Particle Swarm Optimization,"['Santana, Gisele A.', 'Durand, Fábio R.', 'Abrão, Taufik']",11
68a8db5c3609a80db80881a7,2018,17,2,Vegetation Image as Bayesian Predictor for Radio Propagation in Complex Environments Using Unscented Transform,"['Loureiro, Alexandre J. F.', 'menezes, leonardo r.a.x. de', 'ramos, glaucio lopes', 'Pereira, Paulo T.', 'Rezende, Mateus H. B.']",0
68a8db5e3609a80db80881a8,2018,17,2,Solving the inverse scattering problem with differential evolution: an experimental validation,"['Negri, Lucas H.', 'paterno, aleksander sade', 'Pedroso, Marcelo A.', 'Muller, Marcia', 'Fabris, José Luís']",1
68a8db603609a80db80881a9,2018,17,2,Case study of muscle fatigue in parafunctional patient using occlusal device with fiber Bragg grating sensors,"['Nascimento, Paula F.', 'Franco, Ana P. G. O.', 'Fiorin, Rodrigo', 'Souza, Mauren A. de', 'kalinowski, hypolito jose', 'Abe, Ilda']",9
68a8dbc69f95e6ebba0d790b,2018,17,3,Modeling of Open Square Bifilar Planar Spiral Coils,"['Silva, Denivaldo P. da', 'Pichorim, Sérgio F.']",6
68a8dbc89f95e6ebba0d790c,2018,17,3,Single Band Notched Characteristics UWB Antenna using a Cylindrical Dielectric Resonator and U-shaped Slot,"['DEBAB, Mohamed', 'MAHDJOUB, Zoubir']",15
68a8dbca9f95e6ebba0d790d,2018,17,3,Beampattern Synthesis for Frequency Diverse Array Based on Time-Modulated Double Parameters Approach,"['Mu, Tong', 'Song, Yaoliang', 'Wang, Zhonghan']",6
68a8dbcc9f95e6ebba0d790e,2018,17,3,The Behavior of CPW-Fed Sierpinski Curve Fractal Antenna,"['Reha, Abdelati', 'El Amri, Abdelkebir', 'Bouchouirbat, Marouane']",19
68a8dbce9f95e6ebba0d790f,2018,17,3,Application of the Finite-Difference Frequency-Domain (FDFD) method on radiowave propagation in urban environments,"['Batista, Cláudio Garcia', 'Rego, Cássio Gonçalves do']",4
68a8dbd09f95e6ebba0d7910,2018,17,3,A Review of Ground Penetrating Radar Antenna Design and Optimization,"['travassos, xisto l.', 'avila, sergio l.', 'Adriano, Ricardo L. da S.', 'ida, nathan']",62
68a8dbd29f95e6ebba0d7911,2018,17,3,Design Equations for Spiral and Scalable Cross Inductors on 0.35 μm CMOS Technology,"['Fontebasso Neto, José', 'Moreira, Luiz Carlos', 'Correra, Fatima Salete']",3
68a8dc777cfabf0d544db0ab,2018,17,4,Comparison of FDTD and TDWP Methods for Simulating Electromagnetic Wave Propagation above Terrains,"['Fallah, Mahmoud', 'Nazeri, Amir Houssein']",1
68a8dc797cfabf0d544db0ac,2018,17,4,Multiband FSS Analysis and Synthesis Based on Parallel Non Coupled Metallic Strips Using WCIP Method,"['Bencherif, Karima', 'Titaouine, Mohammed', 'Saidi, Raouia', 'Djouimaa, Awatef', 'Adoui, Ibtissem', 'Sousa, Thayuan Rolim De', 'Gomes Neto, Alfredo', 'Baudrand, Henri']",8
68a8dc7b7cfabf0d544db0ad,2018,17,4,WCIP Method Applied To Modeling an L-Notched Rectangular Metallic Ring FSS for Multiband Applications and its Equivalent Structure,"['Adoui, Ibtissem', 'Titaouine, Mohammed', 'Choutri, Hassina', 'Saidi, Raouia', 'Sousa, Thayuan Rolim De', 'Gomes Neto, Alfredo', 'Baudrand, Henri']",3
68a8dc7c7cfabf0d544db0ae,2018,17,4,Improvements Evaluation of High-Speed Electro-Optical Integrated Thin-Film Microwave Coupler SOA-based Space Switch,"['Sutili, Tiago', 'figueiredo, rafael carvalho', 'Ribeiro, Napoleão S.', 'Gallep, Cristiano M.', 'Conforti, Evandro']",3
68a8dc7e7cfabf0d544db0af,2018,17,4,Validation of RKAS Soil Dielectric Model at C and X-Band Microwave Frequencies,"['Kumar, Rajeev', 'Sharma, Arvind', 'Sharma, Anupamdeep']",2
68a8dc807cfabf0d544db0b0,2018,17,4,Improved Polynomial Rooting of Capon's Algorithm to Estimate the Direction-of-Arrival in Smart Array Antenna,"['Naceur, Aounallah']",9
68a8dc827cfabf0d544db0b1,2018,17,4,Parametric study and Analysis of Band Stop Characteristics for a Compact UWB Antenna with Tri-band notches,"['Ain, Qurratul', 'Chattoraj, Neela']",20
68a8dc847cfabf0d544db0b2,2018,17,4,Analytical Analysis and Experimental Validation of a Multi-parameter Mach-Zehnder Fiber Optic Interferometric Sensor,"['Scandian, Lorenzo B.', 'segatto, marcelo e. v.', 'castellani, carlos eduardo s.']",3
68a8dc867cfabf0d544db0b3,2018,17,4,Impact of Pulse Width on the Sensitivity and Range of a Raman-based Distributed Fiberoptic Temperature Sensor,"['Silva, Marianne S. P. e', 'Alves, Henrique P.', 'nascimento, jehan fonseca do', 'Martins-Filho, Joaquim F.']",11
68a8dc877cfabf0d544db0b4,2018,17,4,Analog Radio-over-Fiber Fronthaul by a WDM-PON employing Double RSOA Self-Seeding and Carrier-Reuse Techniques,"['Souza, Adelcio M.', 'Celino, Daniel R.', 'Duarte, Ulysses R.', 'romero, murilo araujo']",8
68a8dc897cfabf0d544db0b5,2018,17,4,Dual-band System composed by a Photonics-based Radar and a Focal-Point/Cassegrain Parabolic Antenna,"['Brandão, Tiago H.', 'Filgueiras, H.R.D.', 'Alves, Andrea a. c.', 'Scotti, Filippo', 'Melo, Suzanne', 'Bogoni, Antonella', 'Sodré Junior, Arismar Cerqueira']",8
68a8dc8b7cfabf0d544db0b6,2018,17,4,Implementation of a Multi-Gbit/s and GFDM-based Optical-Wireless 5G Network,"['borges, ramon m.', 'Marins, Tiago R. R.', 'cunha, matheus s. b.', 'Spadoti, Danilo H.', 'mendes, luciano l.', 'Sodré Junior, Arismar Cerqueira']",10
68a8dc8d7cfabf0d544db0b7,2018,17,4,"Design, Optimization and Experimental Evaluation of a F-shaped Multiband Metamaterial Antenna","['Corrêa, Diego C.', 'Resende, Ursula C.', 'Bicalho, Fabiano S.', 'Gonçalves, Yan S.']",7
